75	0.02794000	0.3513500	23
76	0.04553000	0.3513500	23
77	0.04415000	0.3614000	23
78	0.02760000	0.3609200	23
79	0.1300400	0.3678500	23
80	0.1410800	0.3743100	23
81	0.1228000	0.3853100	23
82	0.1124500	0.3745500	23
83	0.1590200	0.3826800	23
84	0.1521200	0.3630700	23
85	0.1697100	0.3649800	23
86	0.1328000	0.3496800	23
87	0.1435000	0.3439400	23
88	0.1524700	0.3523100	23
89	0.1283200	0.3379600	23
90	0.1179700	0.3472900	23
91	0.09590000	0.3439400	23
92	0.07037000	0.3417800	23
93	0.08106000	0.3274300	23
94	0.1065900	0.3315000	23
95	0.1407400	0.4001400	23
96	0.1721300	0.3492000	23
97	0.1924800	0.3685700	23
98	0.1638500	0.3348500	23
99	0.1466000	0.3243200	23
100	0.1228000	0.3159500	23
101	0.09486000	0.3095000	23
102	0.06485000	0.2343900	23
103	0.1065900	0.2413300	23
104	0.1921400	0.6512800	23
105	0.2297300	0.6493700	23
106	0.2352500	0.6154000	23
107	0.2404300	0.6254500	23
108	0.2228400	0.6302300	23
109	0.2221500	0.6187500	23
110	0.3145900	0.5883800	23
111	0.2811300	0.5981800	23
112	0.2928600	0.5857500	23
113	0.3239000	0.5635000	23
114	0.2566400	0.5594400	23
115	0.2773400	0.5637400	23
116	0.2556100	0.5902900	23
117	0.2442200	0.5871800	23
118	0.2304200	0.5852700	23
119	0.2152500	0.5855100	23
120	0.2180100	0.5620700	23
121	0.2369800	0.5587200	23
122	0.1976500	0.6321500	23
123	0.1697100	0.6295100	23
124	0.1790300	0.6189900	23
125	0.2024800	0.6209000	23
126	0.1469500	0.5998600	23
127	0.1504000	0.6063100	23
128	0.1359100	0.6075100	23
129	0.1341800	0.5957900	23
130	0.1424600	0.5879000	23
131	0.1504000	0.5965100	23
132	0.2287000	0.8089000	23
133	0.1710900	0.7560400	23
134	0.3201100	0.7806700	23
135	0.3777200	0.7421700	23
136	0.4142800	0.7000700	23
137	0.2666400	0.3537400	23
138	0.2673300	0.3188200	23
139	0.3208000	0.3288700	23
140	0.3170100	0.2889300	23
141	0.2566400	0.2846200	23
142	0.1907600	0.2226700	23
143	0.2311100	0.2504200	23
144	0.3004500	0.2442000	23
145	0.3835800	0.2676400	23
146	0.3797900	0.3118900	23
147	0.4529100	0.3085400	23
148	0.3984100	0.2183700	23
149	0.4787900	0.2841400	23
150	0.3014800	0.1014100	23
151	0.3152800	0.06769000	23
152	0.4063500	0.07702000	23
153	0.3970300	0.1140900	23
154	0.3711600	0.3532600	23
155	0.4063500	0.5991400	23
156	0.3722000	0.6060800	23
157	0.4087600	0.5434100	23
158	0.5167300	0.7689500	23
159	0.4436000	0.7605800	23
160	0.4684400	0.7127500	23
161	0.5246600	0.7194500	23
162	0.4787900	0.8854300	23
163	0.3411500	0.8737100	23
164	0.4018600	0.8129600	23
165	0.5005200	0.8254000	23
166	0.5784800	0.7158600	23
167	0.6274600	0.7000700	23
168	0.6460800	0.7436000	23
169	0.5853700	0.7641700	23
170	0.6733400	0.7945500	23
171	0.5922700	0.8201400	23
172	0.5060400	0.2274600	23
173	0.5408800	0.2898800	23
174	0.3915100	0.1600100	23
175	0.4912000	0.1734000	23
176	0.7064500	0.8505100	23
177	0.6009000	0.8789800	23
178	0.7613000	0.6053600	23
179	0.7340500	0.6622800	23
180	0.6978300	0.6309500	23
181	0.7292200	0.5766600	23
182	0.8026900	0.6393200	23
183	0.7771600	0.7015100	23
184	0.7771600	0.4144900	23
185	0.7613000	0.3463300	23
186	0.8230400	0.3647500	23
187	0.8302900	0.4326700	23
188	0.2873400	0.6606100	23
189	0.2583600	0.6421900	23
190	0.2825100	0.6283200	23
191	0.3166600	0.6388400	23
192	0.3542600	0.6436300	23
193	0.3932400	0.6472100	23
194	0.4818900	0.6658700	23
195	0.5284600	0.6749600	23
196	0.6157300	0.6649100	23
197	0.5729600	0.6742400	23
198	0.6850600	0.5960300	23
199	0.7064500	0.5548900	23
200	0.6257300	0.3248000	23
201	0.5946900	0.2480300	23
202	0.6709200	0.2628600	23
203	0.6964500	0.3310200	23
204	0.8092400	0.2977800	23
205	0.7423200	0.2796000	23
206	0.5712300	0.1396800	23
207	0.5760600	0.09950000	23
208	0.6505700	0.1102600	23
209	0.6474600	0.1521200	23
210	0.7188700	0.1231800	23
211	0.7844100	0.1363300	23
212	0.7854400	0.1827300	23
213	0.7174900	0.1671800	23
214	0.1466000	0.05764000	23
215	0.1583300	0.02918000	23
216	0.2418100	0.03181000	23
217	0.2283500	0.06171000	23
218	0.5891700	0.06697000	23
219	0.6616100	0.07630000	23
220	0.7250800	0.4008600	23
221	0.6788500	0.4006200	23
222	0.7271500	0.08586000	23
223	0.7254200	0.2195600	23
224	0.6540200	0.2033000	23
225	0.8699600	0.3147600	23
226	0.8785800	0.3812500	23
227	0.1555700	0.5185400	23
228	0.1797200	0.5730700	23
229	0.1797200	0.5893300	23
230	0.1621200	0.5931600	23
231	0.1600600	0.5802400	23
232	0.07244000	0.7050900	23
233	0.07175000	0.6524800	23
234	0.1362500	0.6697000	23
235	0.1400500	0.7086800	23
236	0.2735400	0.4649600	23
237	0.2349100	0.4886400	23
238	0.2173200	0.4587400	23
239	0.2387000	0.4295600	23
240	0.2673300	0.6010500	23
241	0.2676800	0.6084700	23
242	0.2552600	0.6067900	23
243	0.2211100	0.3771800	23
244	0.2569900	0.3917700	23
245	0.4032400	0.4845700	23
246	0.3370100	0.6111000	23
247	0.4446400	0.9437900	23
248	0.1790300	0.9131800	23
249	0.7437000	0.9100700	23
250	0.6102100	0.9387700	23
251	0.8316700	0.7443200	23
252	0.8565000	0.6744800	23
253	0.9268700	0.7062900	23
254	0.9020400	0.7878500	23
255	0.8813400	0.4494100	23
256	0.8478800	0.1494900	23
257	0.8513300	0.1975600	23
258	0.1162500	0.8266000	23
259	0.08658000	0.7601100	23
260	0.4367000	0.6522400	23
261	0.3418400	0.5068200	23
262	0.3183900	0.5403000	23
263	0.2990700	0.5245200	23
264	0.3177000	0.4809900	23
265	0.3649500	0.4692700	23
266	0.3884100	0.4300400	23
267	0.4194500	0.3912900	23
268	0.4360100	0.3425000	23
269	0.6702300	0.6732800	23
270	0.6964500	0.7086800	23
271	0.7354300	0.7536500	23
272	0.7837200	0.8050700	23
273	0.6578100	0.6479300	23
274	0.8440800	0.8586500	23
275	0.07347000	0.4180800	23
276	0.1131400	0.4166500	23
277	0.07175000	0.4333900	23
278	0.04898000	0.3415500	23
279	0.02863000	0.3410700	23
280	0.03346000	0.3219300	23
281	0.05692000	0.3245600	23
282	0.08279000	0.1985200	23
283	0.1345300	0.2059300	23
284	0.1359100	0.08706000	23
285	0.2138700	0.09328000	23
286	0.06037000	0.4659200	23
287	0.05381000	0.4640000	23
288	0.05657000	0.4592200	23
289	0.06554000	0.4620900	23
290	0.1245300	0.3628300	23
291	0.03725000	0.3893800	23
292	0.02311000	0.3874700	23
293	0.02380000	0.3745500	23
294	0.03829000	0.3757500	23
295	0.2642300	0.1925400	23
296	0.2849300	0.1420700	23
297	0.4950000	0.08826000	23
298	0.4881000	0.1267600	23
299	0.5767500	0.1891900	23
300	0.7944100	0.2365500	23
301	0.8603000	0.2528100	23
302	0.9703300	0.2717100	23
303	0.9727500	0.3319800	23
304	0.9261800	0.3271900	23
305	0.9210100	0.2657300	23
306	0.1683300	0.1679000	23
307	0.1024500	0.1590500	23
308	0.1214200	0.1200700	23
309	0.1942000	0.1291600	23
310	0.03553000	0.4563500	23
311	0.02449000	0.4575500	23
312	0.02518000	0.4482200	23
313	0.04277000	0.4501300	23
314	0.07899000	0.4556300	23
315	0.06416000	0.4477400	23
316	0.06623000	0.4420000	23
317	0.06795000	0.4685500	23
318	0.07692000	0.4647200	23
319	0.04277000	0.4692700	23
320	0.05588000	0.4707000	23
321	0.03587000	0.4759600	23
322	0.04519000	0.4565900	23
323	0.05036000	0.4522800	23
324	0.06899000	0.4570700	23
325	0.06071000	0.4544400	23
326	0.04760000	0.4668700	23
327	0.05416000	0.4673500	23
328	0.04277000	0.5348000	23
329	0.0006900000	0.5376700	23
330	0.001030000	0.5173400	23
331	0.002070000	0.4953400	23
332	0.002070000	0.4769200	23
333	0.05968000	0.1150400	23
334	0.06657000	0.08347000	23
335	0.002070000	0.7613000	23
336	0.001720000	0.7031800	23
337	0.1293600	0.3563700	23
338	0.1524700	0.6455400	23
339	0.2690600	0.5190100	23
340	0.1886900	0.5202100	23
341	0.2100700	0.5053800	23
342	0.2162800	0.5331300	23
343	0.1955800	0.5431700	23
344	0.1152100	0.6311900	23
345	0.05761000	0.6137300	23
346	0.1027900	0.6103800	23
347	0.1069300	0.5905300	23
348	0.06175000	0.5807200	23
349	0.1027900	0.5611100	23
350	0.1252200	0.5754600	23
351	0.2449100	0.6118200	23
352	0.2542300	0.6180300	23
353	0.1362500	0.5470000	23
354	0.1648800	0.5338400	23
355	0.1735100	0.5529800	23
356	0.1493600	0.5635000	23
357	0.2404300	0.5240400	23
358	0.2997600	0.6111000	23
359	0.2911300	0.5733100	23
360	0.6560900	0.4240600	23
361	0.6171100	0.3755100	23
362	0.5322500	0.3776600	23
363	0.5019000	0.3453700	23
364	0.5253500	0.3353300	23
365	0.5564000	0.3807700	23
366	0.6405700	0.5879000	23
367	0.6443600	0.6001000	23
368	0.6026200	0.6103800	23
369	0.6102100	0.6001000	23
370	0.5698500	0.6020100	23
371	0.5619200	0.6070300	23
372	0.5488100	0.5862200	23
373	0.5650200	0.5962700	23
374	0.5681300	0.6378900	23
375	0.5294900	0.6326200	23
376	0.5284600	0.5922000	23
377	0.4498100	0.5888500	23
378	0.4787900	0.5412600	23
379	0.5012100	0.5721100	23
380	0.4918900	0.6170800	23
381	0.4832700	0.3676200	23
382	0.4694700	0.4003800	23
383	0.5657100	0.3441800	23
384	0.9993100	0.7213600	23
385	0.9768900	0.8132000	23
386	0.7782000	0.5434100	23
387	0.8189000	0.5709200	23
388	0.7423200	0.5209300	23
389	0.7116200	0.5082500	23
390	0.8689200	0.5986600	23
391	0.9320500	0.6211400	23
392	0.4391200	0.5209300	23
393	0.4677500	0.4936600	23
394	0.7833700	0.4797900	23
395	0.8282200	0.5010800	23
396	0.7409500	0.4630500	23
397	0.7030000	0.4582600	23
398	0.8772000	0.5216500	23
399	0.9341200	0.4606600	23
400	0.9330800	0.5371900	23
401	0.5294900	0.4200000	23
402	0.5029300	0.4106700	23
403	0.5153500	0.3893800	23
404	0.5308700	0.4025400	23
405	0.4318700	0.4589800	23
406	0.4670600	0.4436700	23
407	0.04795000	0.5544100	23
408	0	0.5833500	23
409	0.0006900000	0.5582400	23
410	0.0006900000	0.6146900	23
411	0.6181400	1	23
412	0.4273900	0.9997600	23
413	0.9099700	0.9019400	23
414	0.7854400	0.9689100	23
415	0.02001000	0.2994500	23
416	0.02656000	0.2671600	23
417	0.04174000	0.4190400	23
418	0.02311000	0.4161700	23
419	0.02311000	0.3996700	23
420	0.03898000	0.4020600	23
421	0.1466000	0.6201900	23
422	0.9310100	0.3922500	23
423	0.9148000	0.2107200	23
424	0.9110000	0.1616800	23
425	0.7895800	0.09639000	23
426	0.8513300	0.1083500	23
427	0.02311000	0.4345900	23
428	0.04105000	0.4343500	23
429	0.04553000	0.4630500	23
430	0.05933000	0.3745500	23
431	0.04208000	0.4427200	23
432	0.05174000	0.4479800	23
433	0.01207000	0.4477400	23
434	0.01242000	0.4326700	23
435	0.1993800	0.5670900	23
436	0.1986900	0.5864600	23
437	0.02587000	0.4659200	23
438	0.03622000	0.4635300	23
439	0.003450000	0.4640000	23
440	0.3294200	0.03731000	23
441	0.4204900	0.04616000	23
442	0.01207000	0.3853100	23
443	0.01242000	0.3733600	23
444	0.001030000	0.9294400	23
445	0.9841300	0.4632900	23
446	0.9924100	0.5415000	23
447	0.4974100	0.5080100	23
448	0.5153500	0.4910300	23
449	0.5215600	0.5128000	23
450	0.5091400	0.5360000	23
451	0.07278000	0.05525000	23
452	0.5084500	0.05692000	23
453	0.9134200	0.1200700	23
454	0.2669900	0.5969900	23
455	0.2676800	0.5941200	23
456	0.1604000	0.6132500	23
457	1	0.6297500	23
458	0.06692000	0.3508700	23
459	0.06554000	0.3614000	23
460	0.9665400	0.2171700	23
461	0.05002000	0.1530700	23
462	0.01276000	0.4570700	23
463	0.9762000	0.3953600	23
464	0.5612300	0.5340800	23
465	0.5543300	0.5403000	23
466	0.5457100	0.5285800	23
467	0.5543300	0.5259500	23
468	0.5474300	0.5661300	23
469	0.5488100	0.5508300	23
470	0.5626100	0.5637400	23
471	0.5657100	0.5812000	23
472	0.5270800	0.5620700	23
473	0.5308700	0.5431700	23
474	0.5767500	0.5704400	23
475	0.5798600	0.5824000	23
476	0.5822700	0.5905300	23
477	0.5846800	0.6012900	23
478	0.6002100	0.5821600	23
479	0.6040000	0.5907700	23
480	0.6257300	0.5716300	23
481	0.6326300	0.5788100	23
482	0.6436700	0.5534600	23
483	0.6522900	0.5577600	23
484	0.4981000	0.4393700	23
485	0.5284600	0.4439100	23
486	0.6509100	0.5348000	23
487	0.6616100	0.5355200	23
488	0.6516000	0.5116000	23
489	0.6623000	0.5101700	23
490	0.6460800	0.4919900	23
491	0.6554000	0.4872000	23
492	0.6353900	0.4757200	23
493	0.6422900	0.4661600	23
494	0.6150400	0.4563500	23
495	0.6188300	0.4420000	23
496	0.6212500	0.5630200	23
497	0.6350500	0.5484300	23
498	0.6640200	0.5651800	23
499	0.5971000	0.5694800	23
500	0.5691600	0.5039500	23
501	0.5588100	0.5061000	23
502	0.5532900	0.5027500	23
503	0.5612300	0.4979700	23
504	0.5167300	0.4675900	23
505	0.5294900	0.4690300	23
506	0.5294900	0.4831400	23
507	0.5353600	0.4565900	23
508	0.5384600	0.4623300	23
509	0.5377700	0.4709400	23
510	0.5395000	0.4793100	23
511	0.5457100	0.4575500	23
512	0.5474300	0.4513300	23
513	0.5457100	0.4623300	23
514	0.5419100	0.4649600	23
515	0.5450200	0.4692700	23
516	0.5488100	0.4762000	23
517	0.4936200	0.4733300	23
518	0.6478100	0.4475000	23
519	0.6181400	0.4144900	23
520	0.5908900	0.4405600	23
521	0.5908900	0.4209500	23
522	0.5464000	0.4020600	23
523	0.5667500	0.4080400	23
524	0.6757500	0.5369500	23
525	0.6757500	0.5065800	23
526	0.5829600	0.3896200	23
527	0.6664400	0.4778800	23
528	0.6057300	0.4640000	23
529	0.5867500	0.4522800	23
530	0.6250400	0.4795500	23
531	0.5488100	0.4410400	23
532	0.5488100	0.4247800	23
533	0.5688200	0.4307600	23
534	0.5674400	0.4443900	23
535	0.5933100	0.4697400	23
536	0.5784800	0.4601800	23
537	0.5791700	0.4769200	23
538	0.5674400	0.4673500	23
539	0.5574300	0.4594600	23
540	0.5629500	0.4534800	23
541	0.5581200	0.4730900	23
542	0.5674400	0.4833800	23
543	0.5519100	0.4656800	23
544	0.5915800	0.4864900	23
545	0.6033100	0.4982100	23
546	0.5908900	0.5039500	23
547	0.5777900	0.4939000	23
548	0.6360800	0.4939000	23
549	0.6188300	0.4958100	23
550	0.6071100	0.4829000	23
551	0.6257300	0.5101700	23
552	0.6422900	0.5116000	23
553	0.6102100	0.5094500	23
554	0.5995200	0.5123200	23
555	0.6212500	0.5403000	23
556	0.6264200	0.5257100	23
557	0.6422900	0.5319300	23
558	0.6102100	0.5216500	23
559	0.6064200	0.5333700	23
560	0.5971000	0.5271500	23
561	0.6026200	0.5202100	23
562	0.5767500	0.5592000	23
563	0.5650200	0.5517800	23
564	0.5922700	0.5594400	23
565	0.5767500	0.5515400	23
566	0.5860600	0.5486700	23
567	0.5691600	0.5443700	23
568	0.5774400	0.5383900	23
569	0.5705400	0.5269100	23
570	0.08643000	0.4677000	1
571	0.1714400	0.001670000	23
572	0.09521000	0.001440000	23
573	0.09246000	0.4888500	1
574	0.5877900	0.5340800	23
575	0.5971000	0.5426900	23
576	0.6095200	0.5527400	23
577	0.5805400	0.5151900	23
578	0.5891700	0.5125600	23
579	0.5922700	0.5190100	23
580	0.5822700	0.5235600	23
581	0.5315600	0.4982100	23
582	0.5419100	0.4896000	23
583	0.5543300	0.4850500	23
584	0.08622000	0.4005800	1
585	0.06750000	0.3718600	1
586	0.05730000	0.3786800	1
587	0.07449000	0.4070900	1
588	0.1214100	0.3840000	1
589	0.1459900	0.3791800	1
590	0.1366400	0.3447000	1
591	0.1022700	0.3436700	1
592	0.1640500	0.3457000	1
593	0.1701800	0.3784700	1
594	0.2346500	0.3541400	1
595	0.2122500	0.3508300	1
596	0.2156600	0.3820800	1
597	0.2377700	0.3843700	1
598	0.3352300	0.3165800	1
599	0.3354000	0.3374400	1
600	0.3545800	0.3481400	1
601	0.3581400	0.3246700	1
602	0.1933800	0.2239000	1
603	0.2043000	0.2008500	1
604	0.1785500	0.1995200	1
605	0.1676200	0.2228100	1
606	0.02353000	0.3182600	1
607	0.01701000	0.3281800	1
608	0.05139000	0.3413200	1
609	0.06218000	0.3289800	1
610	0.3088600	0.2154300	1
611	0.2964900	0.2339600	1
612	0.3130400	0.2430600	1
613	0.3255800	0.2292900	1
614	0.4372900	0.2458000	1
615	0.4411200	0.2833600	1
616	0.4687500	0.2824800	1
617	0.4648200	0.2434200	1
618	0.3996500	0.1113100	1
619	0.4261300	0.1094800	1
620	0.4219900	0.06374000	1
621	0.3986800	0.06179000	1
622	0.2318100	0.2992400	1
623	0.2089400	0.2941700	1
624	0.2103200	0.3213000	1
625	0.2328400	0.3256300	1
626	0.6036600	0.6492100	14
627	0.5101400	0.6401900	14
628	0.5201000	0.5467400	14
629	0.6128800	0.5574300	14
630	0.5519900	0.1220600	1
631	0.5766000	0.1227100	1
632	0.5678800	0.07777000	1
633	0.5441900	0.07898000	1
634	0.1102800	0.7854700	14
635	0.2490200	0.9686400	16
636	0.1992900	0.9862700	16
637	0.05990000	0.8201200	14
638	0.2419400	0.2118000	1
639	0.2250500	0.2071000	1
640	0.2147700	0.2263900	1
641	0.2352800	0.2328300	1
642	0.3541100	0.05142000	1
643	0.3307300	0.04769000	1
644	0.3301600	0.08242000	1
645	0.3536600	0.09011000	1
646	0.3767400	0.09948000	1
647	0.3766700	0.05650000	1
648	0.2323900	0.2530600	1
649	0.2094900	0.2489700	1
650	0.2085000	0.2700900	1
651	0.2316200	0.2752300	1
652	0.3745300	0.3594900	1
653	0.3781800	0.3288900	1
654	0.5868400	0.1672100	1
655	0.5608900	0.1655300	1
656	0.5705600	0.2073800	1
657	0.5976000	0.2095400	1
658	0.4188600	0.3206600	1
659	0.4168800	0.2859600	1
660	0.3953000	0.2955900	1
661	0.3964300	0.3274700	1
662	0.6072200	0.2514200	1
663	0.5794100	0.2490100	1
664	0.5866700	0.2910600	1
665	0.6166100	0.2936400	1
666	0.1888600	0.3477100	1
667	0.1932000	0.3799300	1
668	0.3315700	0.2790000	1
669	0.3339600	0.2967000	1
670	0.3572500	0.3020100	1
671	0.3542100	0.2812900	1
672	0.2405700	0.1535500	1
673	0.005530000	0.2774100	14
674	0.002320000	0.4074700	14
675	0.2203600	0.1781200	1
676	0.5920000	0.07857000	1
677	0.6016500	0.1244000	1
678	0.6363500	0.2530800	1
679	0.6471700	0.2945900	1
680	0.1118200	0.1104100	16
681	0.1055400	0.05201000	16
682	0.05316000	0.02990000	16
683	0.06394000	0.08411000	16
684	0.3367800	0.4035200	1
685	0.3607800	0.3851700	1
686	0.3429500	0.3666700	1
687	0.3236200	0.3790700	1
688	0.3739000	0.2768400	1
689	0.3773700	0.3010400	1
690	0.3915000	0.2655900	1
691	0.3521200	0.4301300	1
692	0.3840200	0.4078500	1
693	0.1986700	0.4132400	1
694	0.2203200	0.4145200	1
695	0.1772200	0.4124900	1
696	0.1551600	0.4142400	1
697	0.1626400	0.4475500	1
698	0.1840700	0.4460400	1
699	0.1339100	0.4185800	1
700	0.1423500	0.4511500	1
701	0.1013700	0.4310700	1
702	0.08863000	0.4364600	1
703	0.2383300	0.1851700	1
704	0.2546000	0.1919000	1
705	0.6250100	0.2113200	1
706	0.2280500	0.2426700	0
707	0.2179400	0.2005800	0
708	0.2469700	0.2037500	0
709	0.2583500	0.2460200	0
710	0.06187000	0.3044300	1
711	0.02584000	0.3038300	1
712	0.01067000	0.2943900	16
713	0.004860000	0.2533900	16
714	0.3575800	0.07900000	0
715	0.3362300	0.08689000	0
716	0.1156200	0.2015100	16
717	0.1154900	0.2405500	16
718	0.1736500	0.2627200	16
719	0.1736600	0.2227800	16
720	0.5607100	0.03530000	1
721	0.5375800	0.03558000	1
722	0.5229200	0.1812000	0
723	0.4956300	0.1550800	0
724	0.5137800	0.1195300	0
725	0.5420200	0.1346500	0
726	0.2778900	0.4613200	0
727	0.2725000	0.4195200	0
728	0.2975700	0.4196600	0
729	0.3018700	0.4619500	0
730	0.2251500	0.3335200	0
731	0.2384600	0.3789200	0
732	0.2140800	0.3814200	0
733	0.1988700	0.3343600	0
734	0.2401800	0.2881500	0
735	0.2702700	0.2902000	0
736	0.3495400	0.01598000	1
737	0.3277200	0.01516000	1
738	0.2976900	0.01206000	1
739	0.2866900	0.009670000	1
740	0.2867500	0.03707000	1
741	0.2982400	0.04049000	1
742	0.009230000	0.3318900	1
743	0.05782000	0.2788500	0
744	0.05560000	0.3019300	0
745	0.1259200	0.3880600	0
746	0.1162300	0.3631200	0
747	0.1277600	0.3623800	0
748	0.1389500	0.3904200	0
749	0.4139000	0.4075300	0
750	0.4488700	0.4000800	0
751	0.4461500	0.4541200	0
752	0.4135000	0.4565800	0
753	0.4021000	0.03802000	0
754	0.3904900	0.05548000	0
755	0	0.1724100	16
756	0.002290000	0.1341500	16
757	0.4040300	0.06998000	0
758	0.4155500	0.05099000	0
759	0.4305300	0.06105000	0
760	0.4181400	0.08403000	0
761	0.4714100	0.1309800	0
762	0.4493200	0.1120500	0
763	0.4647200	0.08196000	0
764	0.4896400	0.09887000	0
765	0.5609000	0.4485200	0
766	0.5206100	0.4511100	0
767	0.5261500	0.4002700	0
768	0.5666500	0.4006500	0
769	0.1981300	0.2427300	14
770	0.2606600	0.2537300	14
771	0.2361400	0.3385600	14
772	0.1804300	0.3257300	14
773	0.2054200	0.3630900	16
774	0.2082600	0.3914100	16
775	0.2505100	0.4000200	16
776	0.2462800	0.3745900	16
777	0.3534500	0.1826500	14
778	0.4261800	0.1860300	14
779	0.4009000	0.2690900	14
780	0.3253700	0.2600700	14
781	0.07562000	0.2146600	0
782	0.06900000	0.2369800	0
783	0.02476000	0.2855000	1
784	0.2245100	0.1472800	16
785	0.2265100	0.1943000	16
786	0.2888400	0.2019900	16
787	0.2853900	0.1533200	16
788	0.6053100	0.7341700	14
789	0.5117000	0.7301800	14
790	0.4292300	0.1006900	16
791	0.3509300	0.1021800	16
792	0.3582700	0.1535300	16
793	0.4388600	0.1545700	16
794	0.5702100	0.1479100	0
795	0.5530900	0.1965100	0
796	0.7382700	0.2073500	0
797	0.7083200	0.2130500	0
798	0.7165000	0.1611600	0
799	0.7449000	0.1547700	0
800	0.5843900	0.03490000	1
801	0.7682700	0.2009900	0
802	0.7734400	0.1483300	0
803	0.04173000	0.3325100	0
804	0.05083000	0.3187200	0
805	0.07270000	0.3511700	0
806	0.05967000	0.3627500	0
807	0.7317300	0.02154000	1
808	0.7411600	0.07044000	1
809	0.9878500	0.2597300	9
810	1	0.1589900	9
811	0.1023200	0.4241900	0
812	0.08396000	0.4312600	0
813	0.07401000	0.3959000	0
814	0.08801000	0.3847300	0
815	0.7013500	0.03126000	1
816	0.7107200	0.07797000	1
817	0.002810000	0.3517500	1
818	0.006030000	0.3434500	1
819	0.02816000	0.3682200	1
820	0.03306000	0.3581100	1
821	0.04923000	0.3886600	1
822	0.7542000	0.1137100	1
823	0.9680300	0.3476700	9
824	0.7399100	0.05429000	23
825	0.8002800	0.06338000	23
826	0.8603000	0.07462000	23
827	0.9210100	0.08610000	23
828	0.9737800	0.09639000	23
829	0.9655100	0.1284400	23
830	0.6161900	0.08134000	1
831	0.6090200	0.03630000	1
832	0.2572500	0.6903700	7
833	0.2933300	0.6805700	7
834	0.2784600	0.6081700	7
835	0.2520600	0.6236100	7
836	0.1939900	0.4708000	7
837	0.2276700	0.5482000	7
838	0.2549500	0.5266900	7
839	0.2227600	0.4463400	7
840	0.9587300	0.4410400	0
841	0.9213600	0.4363000	0
842	0.9236800	0.3760900	0
843	0.9604600	0.3816800	0
844	0.8013700	0.1428000	0
845	0.7971000	0.1949100	0
846	0.6262500	0.1272500	1
847	0.7089200	0.2929600	9
848	0.6459900	0.2598200	9
849	0.6674200	0.1423000	9
850	0.7366100	0.1629200	9
851	0.4095400	0.7281600	7
852	0.3913900	0.6411200	7
853	0.3384700	0.6584100	7
854	0.3507700	0.7502500	7
855	0.6568400	0.3356200	1
856	0.6871500	0.3365300	1
857	0.6759300	0.2955600	1
858	0.6788300	0.4504200	1
859	0.7087000	0.4518900	1
860	0.7027400	0.4156200	1
861	0.6724500	0.4116100	1
862	0.8486700	0.4335800	1
863	0.8159200	0.4261500	1
864	0.8214000	0.4535700	1
865	0.8519400	0.4553000	1
866	0.7683000	0.1563300	1
867	0.7399600	0.1631800	1
868	0.7529700	0.2072400	1
869	0.7808700	0.2042100	1
870	0.2847900	0.4964300	7
871	0.2563600	0.4189700	7
872	0.6858700	0.4214000	9
873	0.6207700	0.3878500	9
874	0.5906600	0.5173700	9
875	0.6532400	0.5474600	9
